Temperature,Strategy,Score,Model,Control,Words
Mid,Original Instructions,90.29059120432548,Randomization,Randomization,"['polluters', 'eicosanoid', 'skilled', 'outradiotoxicitisability', 'self-closing', 'swedes', 'show-off', 'oesophagi', 'linearize', 'retaliative']"
Mid,Original Instructions,,Randomization,Randomization,"['misdermatopathologially', 'librations', 'eutrophicated', 'outramiprillation', 'disestablishes', 'unessential', 'levofloxacinably', 'quietens', 'diplurans', 'pectinoids']"
Mid,Original Instructions,,Randomization,Randomization,"['condensenesses', 'misnumbering', 'wends', 'depolarizer', 'groupist', 'thaumaturgy', 'unmechanised', 'countermeasures', 'arabinogalactanes', 'koshers']"
Mid,Original Instructions,,Randomization,Randomization,"['paunchinesses', 'bacronyms', 'descent', 'outantisocialitisability', 'rotund', 'heckles', 'videographer', 'deflate', 'signally', 'cloisonnes']"
Mid,Original Instructions,84.82498994796,Randomization,Randomization,"['manicurist', 'mislignocainisable', 'drop-dead', 'hygienically', 'epidemic', 'mismodafinillations', 'spendthrifts', 'knish', 'snobbier', 'imitable']"
Mid,Original Instructions,,Randomization,Randomization,"['ladleful', 'briefed', 'truanting', 'prioritization', 'overbruxismisers', 'drugging', 'outspondylolysisable', 'disguiser', 'outorganicitisable', 'convalescing']"
Mid,Original Instructions,92.56859373568199,Randomization,Randomization,"['joyfully', 'pressurize', 'overradiotelemetrication', 'nannites', 'appraisers', 'pa', 'deleveraged', 'biominerals', 'disembowelment', 'discretizing']"
Mid,Original Instructions,,Randomization,Randomization,"['chemo-statical', 'fingerboard', 'achievements', 'olecranon', 'user', 'frankers', 'chloroacetonativeness', 'netsuke', 'armchairs', 'overpyrrhotitory']"
Mid,Original Instructions,89.24874318343011,Randomization,Randomization,"['outgalenatisability', 'virtual', 'expertize', 'hang-gliders', 'reinstitute', 'antitoxins', 'lovastatin', 'steelheads', 'impliedly', 'overcinephiliations']"
Mid,Original Instructions,,Randomization,Randomization,"['reentries', 'outcyclizination', 'soppier', 'playacts', 'minted', 'granddaughters', 'misblepharitisiveness', 'infantilised', 'overneuropsychopharmacologisable', 'airier']"
Mid,Original Instructions,,Randomization,Randomization,"['remeasure', 'bounciest', 'noondays', 'feeding', 'biorhythmicist', 'told', 'defoliator', 'overevolutionismatory', 'overlaceworkation', 'kittenishly']"
Mid,Original Instructions,,Randomization,Randomization,"['waxbills', 'guardrails', 'scaffolder', 'grimoire', 'humourises', 'outfooting', 'chronicities', 'photojournalism', 'behavioured', 'reprised']"
Mid,Original Instructions,,Randomization,Randomization,"['dehumanisations', 'outcyberpopible', 'sinecurist', 'amuser', 'turbulences', 'persimmons', 'thirty-one', 'bumbled', 'specifically', 'mungers']"
Mid,Original Instructions,,Randomization,Randomization,"['clubrooms', 'gradiencisers', 'hub-cap', 'lumps', 'engraved', 'overnymphology', 'outbackscroll', 'bilabial', 'interrupted', 'palatalised']"
Mid,Original Instructions,,Randomization,Randomization,"['geotropisms', 'exotics', 'hairdressings', 'bonanzas', 'globularitally', 'supersexual', 'unnumbered', 'pantihosally', 'triploidy', 'semi-lethal']"
Mid,Original Instructions,,Randomization,Randomization,"['webmistress', 'misbromocriptine', 'wasp', 'val', 'overcladism', 'crewels', 'tribalisms', 'greenweed', 'chequerboards', 'anti-depression']"
Mid,Original Instructions,,Randomization,Randomization,"['splotches', 'altricial', 'nagyagites', 'misratabilitisers', 'filmy', 'non-resistances', 'outdatalogisable', 'administrated', 'ethnobiologisability', 'niggly']"
Mid,Original Instructions,,Randomization,Randomization,"['primula', 'rateabilitisability', 'overfraternalismation', 'mortalist', 'outlasts', 'bookable', 'prelected', 'cornily', 'bloomed', 'contester']"
Mid,Original Instructions,,Randomization,Randomization,"['misestablishmentarianismativeness', 'overpadoukations', 'cloverleaves', 'sub-basements', 'overfermiumation', 'cybercorporations', 'misparliamentarismally', 'overtruculencisers', 'recommit', 'pubis']"
Mid,Original Instructions,,Randomization,Randomization,"['gestures', 'blazoners', 'deuterocanonical', 'obtuser', 'internalised', 'perivitelline', 'outedelweissably', 'impenitently', 'germling', 'overbeclomethasonations']"
Mid,Original Instructions,,Randomization,Randomization,"['blazoned', 'pruned', 'misconservationismally', 'outfootwearisable', 'miscybernavigationation', 'metalworkers', 'mastodons', 'footsloggers', 'fluxional', 'overcunnilingusisable']"
Mid,Original Instructions,,Randomization,Randomization,"['outnitrochalkisability', 'biomorph', 'soundly', 'profanity', 'obliques', 'overhexamerismativeness', 'outprelatismably', 'sensitizations', 'cruciforms', 'inaugurate']"
Mid,Original Instructions,,Randomization,Randomization,"['caramelization', 'paramorphs', 'overendeavourmentation', 'discoursal', 'dramaturgications', 'unbefittingnesses', 'providential', 'overanthraxisable', 'overnomophobiaably', 'problematize']"
Mid,Original Instructions,88.95697856585065,Randomization,Randomization,"['forestay', 'contrapositive', 'long-playing', 'inconsiderable', 'grandfatherly', 'mylohyoids', 'inaction', 'overturned', 'indiscreetnesses', 'brigands']"
Mid,Original Instructions,94.55089726183468,Randomization,Randomization,"['counterproliferation', 'replicate', 'repertory', 'perfectas', 'phenylalanine', 'steel', 'peanuts', 'endeavourer', 'overlopinavirations', 'cooperating']"
Mid,Original Instructions,,Randomization,Randomization,"['swage', 'pastie', 'him', 'coronated', 'misxenoanthropologisable', 'butlering', 'overprednisolonible', 'blathering', 'hyperinflammation', 'unadopted']"
Mid,Original Instructions,84.45880936633885,Randomization,Randomization,"['pimplike', 'outfalsifiabilitally', 'hawked', 'cinematographically', 'snaring', 'hesitations', 'outolfactometry', 'perpetration', 'cachectic', 'beakers']"
Mid,Original Instructions,88.20996596004517,Randomization,Randomization,"['amortizable', 'nonsensitive', 'recurrently', 'greasy', 'humorousnesses', 'sulphonates', 'seq', 'outrateabilitications', 'bloodies', 'misorganicitications']"
Mid,Original Instructions,91.05901304191212,Randomization,Randomization,"['facelessnesses', 'heterotrophic', 'mycotoxicology', 'mascaras', 'immobilizer', 'renormalized', 'readjusted', 'durance', 'counts', 'poulticed']"
Mid,Original Instructions,88.70287221695067,Randomization,Randomization,"['uprights', 'primrosey', 'misprimaquinations', 'snootiest', 'forbearances', 'rater', 'totalitarian', 'misexophthalmosisers', 'tameness', 'dishonorable']"
Mid,Original Instructions,,Randomization,Randomization,"['prophetises', 'tectonically', 'noncomplying', 'stonechats', 'insignias', 'visualize', 'communautaire', 'rumpliest', 'fleece', 'overpanspermiaible']"
Mid,Original Instructions,,Randomization,Randomization,"['lionisation', 'phellandrene', 'miswarfarinisability', 'outmisandrisers', 'outhardwarably', 'forsakenness', 'outchlorothiazidations', 'outqueenhoodably', 'outnoires', 'semidiurnal']"
Mid,Original Instructions,91.91603748426093,Randomization,Randomization,"['sympatrically', 'cheesecake', 'mispreproinsulinisable', 'crowbarred', 'detectorists', 'pouf', 'fustiest', 'bookworm', 'realistically', 'injure']"
Mid,Original Instructions,,Randomization,Randomization,"['oversrirachally', 'slugged', 'pigpen', 'beamer', 'emphases', 'flustered', 'misatbashation', 'establishments', 'conservationismations', 'citriculturativeness']"
Mid,Original Instructions,,Randomization,Randomization,"['overcyberpornographisability', 'overhydroculturation', 'observational', 'rigor', 'outconstructibiliticativeness', 'biggie', 'misorangewoodisable', 'overcrimewaration', 'ethanisable', 'tube']"
Mid,Original Instructions,,Randomization,Randomization,"['rejuvenant', 'unsafest', 'overwebmail', 'mineral', 'de-emphasise', 'sullenest', 'corrosives', 'catalysis', 'validator', 'wildcatters']"
Mid,Original Instructions,,Randomization,Randomization,"['retrims', 'harmoniousnesses', 'begone', 'outaeroelasticity', 'accentuate', 'outciclopiroxisable', 'dependence', 'dispatching', 'mischoucroutory', 'bloodlines']"
Mid,Original Instructions,,Randomization,Randomization,"['counseled', 'licentiousnesses', 'marijuanatiser', 'piperine', 'genitor', 'satanising', 'overcitronylally', 'meritocratic', 'stranded', 'deuterocanonical']"
Mid,Original Instructions,,Randomization,Randomization,"['trebles', 'nosedived', 'crepes', 'placoids', 'implicant', 'gumdrop', 'misfemtochemistrisable', 'seraphically', 'harmonist', 'holometabolous']"
Mid,Original Instructions,,Randomization,Randomization,"['exothermicitally', 'overautogeniably', 'subfaces', 'outdabigatranativeness', 'reperforms', 'interconnectivitisability', 'pacey', 'outbiostratigraphications', 'articulacy', 'actiniisable']"
Mid,Original Instructions,,Randomization,Randomization,"['misgeotaxis', 'peculates', 'atrophic', 'baccarat', 'realm', 'emulsifications', 'combfish', 'gild', 'parachuters', 'scrolls']"
Mid,Original Instructions,,Randomization,Randomization,"['homeothermially', 'pot-bellied', 'resplendence', 'nationwide', 'sightliness', 'overlabradoritible', 'outbacteriuriatiser', 'justifying', 'mistechnoscienction', 'whereout']"
Mid,Original Instructions,,Randomization,Randomization,"['forecasts', 'reincarnate', 'echolocates', 'outfall', 'accuracy', 'stable-girl', 'nosebag', 'overnafamostat', 'irruptions', 'mishahniumably']"
Mid,Original Instructions,,Randomization,Randomization,"['misxanthopsiatisable', 're-enforcing', 'fados', 'long-lived', 'overreflectometrisable', 'establishmentarianismible', 'modifier', 'omnicompetencisable', 'rigidified', 'chemosurgeryible']"
Mid,Original Instructions,94.08737161015077,Randomization,Randomization,"['standpipe', 'progestogen', 'predominantly', 'astonishments', 'bents', 'ninth', 'mispadoukisable', 'commonhold', 'overworkaholismisability', 'peaceable']"
Mid,Original Instructions,92.6886894659123,Randomization,Randomization,"['marketplace', 'admonitions', 'bandmaster', 'mushing', 'outconstructibilitisability', 'cermet', 'gelatinize', 'exploitation', 'miswhoredomible', 'revision']"
Mid,Original Instructions,,Randomization,Randomization,"['frailness', 'nonequilibriumible', 'indefinite', 'outaconinations', 'pigwidgin', 'biophysiologication', 'endeavourment', 'somebody', 'scuffling', 'refulgences']"
Mid,Original Instructions,,Randomization,Randomization,"['rogered', 'hyperkeratosis', 'orthological', 'bunyips', 'misnigritation', 'tachyon', 'xcvi', 'circumvallated', 'numbingly', 'subvert']"
Mid,Original Instructions,,Randomization,Randomization,"['landed', 'exoplanetologisable', 'cyclops', 'misagamospermiably', 'displacing', 'sooty', 'biopreservation', 'beanbag', 'outradiothoriisable', 'resows']"
Mid,Original Instructions,,Randomization,Randomization,"['overneuroprotectionativeness', 'frantically', 'repackage', 'ablism', 'precipitantly', 'outheadwearially', 'viciously', 'vocab', 'township', 'cholesterols']"
Mid,Original Instructions,,Randomization,Randomization,"['overrococoation', 'groundless', 'invigorations', 'interrupter', 'carpenter', 'outcontinuationismible', 'kilojoule', 'hydrofoils', 'overwheatgermatory', 'supplely']"
Mid,Original Instructions,,Randomization,Randomization,"['decoherence', 'misornithophilications', 'unskilled', 'consenting', 'unhealthiness', 'ableismally', 'diode', 'tizanidinativeness', 'finalisation', 'miszoophagially']"
Mid,Original Instructions,,Randomization,Randomization,"['retentionist', 'mimetically', 'acrobacies', 'overhaematoporphyriaation', 'overagritourismible', 'coincidence', 'sordidnesses', 'spring', 'budoation', 'airmen']"
Mid,Original Instructions,85.9932368651663,Randomization,Randomization,"['relinks', 'beside', 'whodunits', 'pillorize', 'laughed', 'reperfume', 'mass-market', 'exonerating', 'pleasantries', 'comrade']"
Mid,Original Instructions,,Randomization,Randomization,"['piecrusts', 'overplagioclasation', 'elutes', 'establishmentarians', 'mismacroscopyible', 'pyrrhotitally', 'transfeminism', 'misestablishmentarianismisability', 'shakeable', 'pensioners']"
Mid,Original Instructions,,Randomization,Randomization,"['bevacizumaptiveness', 'overclassismativeness', 'salaciousness', 'minicams', 'divide', 'axiomatic', 'airdropping', 'abrinible', 'stigmatised', 'bleeding-heart']"
Mid,Original Instructions,,Randomization,Randomization,"['notelets', 'blowfish', 'oversulfapyridinably', 'pomodoro', 'overaramptiveness', 'cyberimperialism', 'eighty-one', 'odorously', 'lexicologist', 'outorangewoodally']"
Mid,Original Instructions,,Randomization,Randomization,"['nauseously', 'jambed', 'non-militants', 'intelligently', 'outnoblessations', 'motorcading', 'outedaphologiably', 'assault', 'powerhouse', 'impulse']"
Mid,Original Instructions,,Randomization,Randomization,"['orthodontiaably', 'azidothymidiniser', 'outcrimewarally', 'deadline', 'puppeteering', 'topi', 'deftness', 'doomsayers', 'overalbuterollably', 'nuttish']"
Mid,Original Instructions,87.61028816690288,Randomization,Randomization,"['prologized', 'transparent', 'undersurface', 'reconsiderations', 'middleman', 'bookmarker', 'plexiform', 'hypoglycemic', 'kickstarts', 'imperturbably']"
Mid,Original Instructions,91.2866968409054,Randomization,Randomization,"['owing', 'sulphide', 're-enters', 'picnics', 'fare', 'aminoglycosides', 'overhear', 'newsstand', 'equipages', 'finickinesses']"
Mid,Original Instructions,,Randomization,Randomization,"['tumbled', 'selenography', 'showiness', 'fecundation', 'martingales', 'redescriptions', 'coolabah', 'gapingly', 'overeternalitication', 'co-producers']"
Mid,Original Instructions,,Randomization,Randomization,"['rotatory', 'rabbinates', 'disincentives', 'outfraternalismible', 'otiosity', 'clergies', 'outfavipiravirably', 'dovecot', 'dalbavancinativeness', 'bonds']"
Mid,Original Instructions,,Randomization,Randomization,"['ramifying', 'grunting', 'non-adjustable', 'declinismisable', 'slogan', 'outgourmandismation', 'complimented', 'constricter', 'upgradation', 'woodenwaratory']"
Mid,Original Instructions,90.41097283997127,Randomization,Randomization,"['curious', 'fireflies', 'synchromesh', 'reinventing', 'dewiness', 'criminalise', 'sepulchered', 'mezuzahs', 'increases', 'outpipeworkiser']"
Mid,Original Instructions,,Randomization,Randomization,"['headmasterly', 'dislodgements', 'delegitimize', 'tester', 'sitemap', 'aspleniaably', 'anteversions', 'notions', 'prednisolonisers', 'imperfective']"
Mid,Original Instructions,87.72171109221202,Randomization,Randomization,"['metatypic', 'rosined', 'stringinesses', 'stairheads', 'spick', 'symbioses', 'opting', 'identicalness', 'railing', 'cyclisation']"
Mid,Original Instructions,,Randomization,Randomization,"['outedelweissisers', 'ruffs', 'depressurized', 'teasingly', 'publications', 'megaripple', 'jowly', 'outligninible', 'coquetted', 'inactivated']"
Mid,Original Instructions,,Randomization,Randomization,"['overnoninfringement', 'realities', 'squirrelled', 'baloneys', 'watermarking', 'nipplewort', 'machinated', 'nonexclusive', 'stylishnesses', 'dearests']"
Mid,Original Instructions,,Randomization,Randomization,"['overephebophiliatisability', 'kinswomen', 'codes', 'coneflowers', 'overtelephonisability', 'allosteric', 'outpipeworkation', 'decisioned', 'overkombuible', 'planimetrically']"
Mid,Original Instructions,,Randomization,Randomization,"['integrabilitication', 'fragilities', 'rejudged', 'anaemic', 'denigratory', 'pelargoniums', 'pseudorandom', 'conductible', 'mensurableness', 'tufts']"
Mid,Original Instructions,,Randomization,Randomization,"['unreliable', 'plagiarize', 'outcleistogamy', 'misdecisions', 'downtown', 'medallion', 'overgroupwarativeness', 'stoutnesses', 'breadcrumbs', 'steadily']"
Mid,Original Instructions,90.76652060002695,Randomization,Randomization,"['reidentifies', 'palaeobotany', 'eternalitisability', 'ahem', 'seediest', 'superiorly', 'microlite', 'cryptovirologisability', 'suspension', 'countermark']"
